,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1045.7734375,92.3524765203,8528.97991943,0.0883102144391,1549,754,7445.07803027,5,109760.672261,4794.32060114,12239.3986314,0.643958408716,0
1,1101.3203125,291.530911568,84990.2723999,0.264710373775,2068,0,113361.311922,8,2761917.24114,28854.6179093,142215.929831,0.254536732331,0
2,1117.06640625,363.086088014,131831.507309,0.325035365831,2068,0,163080.358259,5,3360754.73792,57536.6465135,220617.004772,0.352811626905,0
3,1133.375,343.525244706,118009.59375,0.303099366675,2186,39,177698.874657,9,4448107.44839,23011.4982129,200710.37287,0.129497152175,0
4,1167.82421875,390.171372053,152233.69957,0.334101113668,2294,-9,212237.233701,9,6397551.88449,39795.9724247,252033.206126,0.187507025656,0
5,1149.34765625,378.621079846,143353.922104,0.329422588359,2294,-9,212554.666687,9,6056623.65896,36321.2488633,248875.91555,0.170879564441,0
6,1128.2421875,363.847737,132385.17572,0.322490810068,2313,-29,186387.761461,9,3875370.25082,36937.3899517,223325.151413,0.198174974913,0
7,1133.2578125,393.78447758,155066.214783,0.347480046673,2313,-29,229207.571581,9,8043406.97754,36833.9705863,266041.542168,0.16070136921,0
8,1139.89453125,359.663352536,129357.727158,0.315523359992,2137,-49,187653.288812,9,5942802.66332,31917.1811256,219570.469937,0.170085913909,0
9,1117.00390625,305.92926442,93592.7148285,0.273883791013,1980,-49,113903.528107,9,2916899.24492,35955.1884664,149858.716573,0.315663518628,0
10,1101.24609375,326.439728693,106562.896469,0.296427592838,1980,186,140439.720738,9,4371910.82278,33008.8051814,173448.525919,0.235038954848,0
11,1126.1015625,364.303130559,132716.770935,0.32350823646,2205,-9,196631.558805,5,3373166.87947,30797.5414695,227429.100275,0.156625628442,0
12,1156.12109375,390.825354849,152744.457993,0.338048805581,2205,-9,225991.459338,6,6790541.58374,27556.0306284,253547.489967,0.121933947013,0
13,1157.421875,418.704187967,175313.197021,0.361755896455,2303,68,265439.782809,6,8963319.27767,42743.332151,308183.11496,0.161028357162,0
14,1141.265625,398.348484848,158681.515381,0.349040991091,2303,19,228496.35391,6,6903005.29322,50569.0901821,279065.444092,0.221312459988,0
15,1129.13671875,380.167819721,144527.571152,0.336688917656,2186,-9,192344.928823,6,5242650.07127,45109.0449468,237453.973769,0.23452162333,0
16,1116.5546875,381.208538905,145319.950134,0.341415018156,2186,-39,209779.221005,6,5809096.55687,47888.8929107,257668.113915,0.228282346942,0
17,1079.82421875,366.347401137,134210.41832,0.339265775647,2823,-39,137485.016195,6,2727562.34578,78558.9577894,216043.973985,0.571400142091,1
18,1062.62109375,332.31588092,110433.844711,0.312732245646,2823,-19,91866.5382499,8,3362819.36241,69007.8215527,160874.359803,0.751174724413,1
