,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1012.39453125,8.37806668288,70.1920013428,0.00827549579168,1039,990,16.6558741665,22,373.887477964,20.2991207254,36.9549948919,1.21873643632,0
1,1010.5546875,8.94410472196,79.9970092773,0.00885068847099,1029,980,23.1902698145,21,413.897152778,29.6920840587,52.8823538732,1.28036820167,0
2,1008.0703125,9.62798946574,92.6981811523,0.00955091063228,1039,980,16.4631520299,0,288.146893872,31.8427733289,48.3059253589,1.93418449098,0
3,1008.28125,9.82140320614,96.4599609375,0.00974073772188,1039,980,10.8516423594,13,185.23280075,22.071663556,32.9233059153,2.03394682805,0
4,1012.3671875,10.4450729217,109.09954834,0.0103174747766,1039,980,26.5521502952,0,920.343352906,19.2219288024,45.7740790976,0.723931153923,0
5,1015.19140625,10.2966964313,106.021957397,0.0101426158337,1039,990,18.4715775374,22,301.234703727,31.1739824082,49.6455599457,1.68767298543,0
6,1015.5,10.5656430235,111.6328125,0.0104043752078,1039,990,16.8556175323,11,362.108183386,34.1269394143,50.9825569466,2.02466265913,0
7,1015.9453125,9.71050381172,94.2938842773,0.00955809696865,1039,990,8.28349576913,29,430.42307775,23.9908518807,32.2743476498,2.89622311031,0
8,1015.5,9.30347717254,86.5546875,0.00916147432057,1039,990,8.61164509213,26,163.851256403,17.6124712516,26.2241163438,2.04519241831,0
9,1015.38671875,9.56325872067,91.4559173584,0.0094183413512,1039,990,16.368182827,24,239.558361886,25.7460959267,42.1142787538,1.57293550535,0
10,1015.6796875,9.74433617043,94.9520874023,0.00959390671129,1039,990,19.7352848911,14,283.745873929,28.2826945256,48.0179794166,1.43310292614,0
11,1015.1015625,9.57318834342,91.6459350586,0.009430768996,1039,990,19.3218550375,1,371.64342928,23.4417138041,42.7635688415,1.21322273449,0
12,1013.765625,9.54551954371,91.1169433594,0.00941590374374,1039,980,14.6535290836,1,248.893504127,23.4307455656,38.0842746492,1.59898311403,0
13,1013.22265625,9.9758122699,99.5168304443,0.00984562692945,1049,980,9.38541279349,12,318.50926823,24.7274834983,34.1128962918,2.63467191506,0
14,1012.60546875,9.8455161796,96.9341888428,0.00972295378945,1049,980,16.5547652086,12,391.590227924,24.6331334027,41.1878986113,1.48797842146,0
15,1012.88671875,9.87771221531,97.5691986084,0.00975204041326,1039,990,17.1150978541,20,451.276282017,31.4954351674,48.6105330215,1.84021356091,0
16,1013.6953125,10.3754206193,107.649353027,0.0102352457305,1039,990,16.8519040477,13,337.658413968,34.1232491167,50.9751531644,2.02488982966,0
17,1013.77734375,10.2964474672,106.016830444,0.0101565176325,1039,990,27.3654233039,3,483.95181854,29.5764821433,56.9419054472,1.08079753837,0
18,1006.1484375,15.4450082165,238.548278809,0.0153506258529,1049,960,142.844045884,0,7884.8667611,65.5944375419,208.438483426,0.459203161993,0
19,1050.48046875,223.686215615,50035.523056,0.212937053347,2421,460,61247.1531884,6,1126230.30738,26884.5459624,88131.6991509,0.438951764496,0
20,1110.234375,361.3853225,130599.351318,0.32550363296,2421,205,169296.823015,6,4073166.50706,68605.8439694,237902.666985,0.405239996519,0
21,1143.5390625,440.591539551,194120.904724,0.385287703761,2313,205,280711.847407,10,5568376.94709,65709.4952612,346421.342668,0.234081660137,0
22,1181.40234375,477.816949614,228309.037338,0.40444896029,2323,166,297058.055897,7,10054044.579,93526.800609,390584.856506,0.31484350871,0
23,1189.7109375,487.286718607,237448.34613,0.409584129428,2372,166,290650.794484,7,11112404.5743,105035.253035,395686.047519,0.361379549027,0
24,1183.4765625,457.432004251,209244.038513,0.386515473771,2372,264,275971.253054,7,9633269.2672,78500.7153727,354471.968427,0.284452509107,0
25,1129.9609375,377.572652412,142561.107849,0.334146641606,2078,264,199311.617442,7,4537857.50893,46045.7157604,245357.333203,0.231023742376,0
26,1043.79296875,229.88142347,52845.4688568,0.220236608554,2029,274,66699.158888,7,1010361.4901,21284.2824787,87983.4413667,0.319108708919,0
27,1019.5546875,273.010725768,74534.8563843,0.267774479501,2411,49,43897.9941786,10,882295.397314,61637.2883459,105535.282524,1.40410261333,1
28,1021.43359375,373.912082702,139810.24559,0.366065973343,3382,-147,66607.7764484,10,1567856.44759,95792.7083118,162400.48476,1.43816102893,1
29,1043.05859375,346.386729102,119983.766098,0.332087508005,3382,-147,76696.0170765,10,1553636.11089,69542.2748775,146238.291954,0.906726027352,1
30,1113.7890625,404.831825661,163888.807068,0.363472617294,2205,186,186654.849423,7,7353176.22172,60643.8990959,247298.748518,0.324898599118,1
31,1154.66796875,475.64637262,226239.471786,0.411933460954,2392,156,272595.851891,7,7294667.32865,99593.5399724,372189.391863,0.365352367916,0
32,1152.88671875,479.99435102,230394.577011,0.416341296342,2392,156,273048.988802,7,7180604.20414,108253.064936,381302.053738,0.396460230125,0
