,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1033.4921875,46.8592467019,2195.78900146,0.0453406878819,1313,813,1398.58059629,9,18859.6595228,1461.06582268,2859.64641898,1.04467760139,0
1,1034.78125,46.7469814366,2185.28027344,0.0451757136464,1313,813,1391.18541032,10,16662.4320996,1471.30640121,2862.49181153,1.05759188552,0
2,1032.703125,9.24312191494,85.4353027344,0.00895041536253,1058,1009,13.0956421732,27,346.063431347,28.3355459889,41.4311881621,2.16373856388,0
3,1030.28515625,9.5402485378,91.0163421631,0.00925981363502,1058,1000,14.4305804129,31,297.599924309,27.9206668259,42.3512472388,1.93482632209,0
4,1030.375,9.74238484664,94.9140625,0.00945518364347,1049,1000,10.7902354807,30,441.199534132,31.0022278771,41.7924633578,2.87317435588,0
5,1031.265625,9.47198531773,89.7185058594,0.00918481629574,1058,1000,9.95304753107,30,586.776402337,22.5594962066,32.5125437377,2.2665918289,0
6,1032.30078125,35.616108531,1268.50718689,0.0345016773966,1235,813,566.646423999,22,6538.43353172,957.548383911,1524.19480791,1.6898516312,0
7,1032.4921875,35.7752306277,1279.86712646,0.0346493959575,1235,813,581.082732119,5,7680.73581278,973.738079006,1554.82081113,1.67573053746,0
8,1030.328125,10.0995895453,102.001708984,0.00980230404304,1058,1000,31.4588421901,5,764.317193094,18.9271309095,50.3859730996,0.6016474095,0
9,1029.44140625,46.6680900538,2177.91062927,0.0453334106929,1323,656,894.152233336,10,7686.01481537,1256.96440351,2151.11663685,1.40576107362,0
10,1031.66796875,60.7738757527,3693.463974,0.0589083674143,1490,656,1226.85158016,23,22592.0989975,2602.85305307,3829.70463322,2.12157126026,0
11,1027.8671875,68.8469056918,4739.89642334,0.0669803516729,1509,607,1434.49660161,5,18955.8240588,2227.71938301,3662.21598462,1.55296246816,0
12,1026.37109375,56.7842595547,3224.45213318,0.0553252716298,1509,607,1091.83410083,4,9004.05592311,1026.56269963,2118.39680046,0.940218572444,0
13,1028.296875,10.3903195444,107.958740234,0.0101043966942,1058,1000,23.8529146381,23,591.998571261,37.1226985658,60.9756132039,1.55631708447,0
14,1026.4609375,9.50567457475,90.3578491211,0.00926062963283,1058,1000,22.7798247433,4,463.954854206,22.2527881916,45.0326129349,0.976863889091,0
15,1026.20703125,10.2679011639,105.429794312,0.0100056819445,1058,1000,24.6621116236,29,516.718076596,31.824328087,56.4864397106,1.29041375583,0
16,1026.015625,41.8833917664,1754.21850586,0.0408213975946,1450,823,289.757488633,30,8176.28344937,1137.24260255,1427.00009119,3.92480832133,0
17,1028.42578125,42.5872537161,1813.67417908,0.0414101381865,1450,823,338.154792304,28,9134.88073295,1170.25757789,1508.4123702,3.46071563829,0
18,1031.14453125,26.1049304149,681.467391968,0.025316461101,1215,941,329.426763939,11,3618.8646722,337.656195032,667.08295897,1.02498106406,0
19,1030.7421875,24.6274573944,606.511657715,0.0238929362678,1215,941,199.078605305,11,2613.76279303,345.985775981,545.064381287,1.73793550267,0
20,1028.0,33.567329727,1126.765625,0.0326530444815,1323,813,207.794389413,3,4722.20857371,722.57182747,930.366216882,3.47734041093,0
21,1022.94140625,33.6766634411,1134.11766052,0.0329214002242,1323,813,219.76375689,30,3827.23560634,724.484655606,944.248412497,3.29665212252,0
22,1019.26953125,8.81945699322,77.7828216553,0.00865272307552,1058,1000,22.0129338355,8,346.139841355,11.0102397473,33.0231735828,0.500171391489,0
23,1024.55859375,10.9575033321,120.066879272,0.0106948527873,1058,1000,59.0830259225,0,4868.82133158,19.7601513596,78.843177282,0.33444717922,0
24,1027.8125,11.8965265414,141.52734375,0.011574607763,1058,1000,65.1818410201,0,2887.8093238,42.3046945433,107.486535563,0.649025769773,0
25,1027.6875,39.6195284077,1569.70703125,0.0385521166772,1460,852,672.110072746,8,8784.362783,409.410318672,1081.52039142,0.609141768995,0
26,1028.6484375,39.2661371771,1541.82952881,0.0381725531733,1460,852,620.926539066,10,7791.60843677,413.227339311,1034.15387838,0.665501171737,0
27,1024.9609375,10.8454356354,117.623474121,0.0105813160664,1058,990,50.534723086,1,788.454491022,37.1111341737,87.6458572597,0.734369002291,0
28,1024.6484375,63.8568454929,4077.69671631,0.0623207367092,1254,607,3601.37354078,11,51136.1650254,3039.28075724,6640.65429802,0.843922665292,0
29,1026.7109375,64.1191094204,4111.26019287,0.0624509850617,1254,607,3590.23854284,12,47557.3890418,3126.74879134,6716.98733418,0.870902797691,0
30,1025.41015625,12.1725763748,148.171615601,0.0118709340849,1107,990,48.112566533,3,651.394786448,36.4817909761,84.5943575091,0.75825909123,0
31,1026.15234375,35.6595807271,1271.60569763,0.03475076673,1323,823,565.131808626,11,8277.92395178,707.238439732,1272.37024836,1.25145749883,0
32,1023.40234375,35.7109466867,1275.27171326,0.0348943374077,1323,823,570.538829073,13,7807.49738649,707.964864196,1278.50369327,1.24087060883,0
33,1029.484375,143.890093929,20704.3591309,0.139769089675,2029,382,1465.67695445,18,222869.568621,30007.7511218,31473.4280762,20.4736460041,0
34,1087.70703125,369.767320352,136727.871201,0.339951209038,2215,-39,138652.022839,9,2942007.92929,87084.7955697,225736.818409,0.628081680935,0
35,1170.3203125,493.17626371,243222.827087,0.421402806089,2303,-186,307286.374328,11,7075950.06895,88516.9393642,395803.313693,0.288060085832,0
36,1163.703125,521.446910639,271906.880615,0.448092730385,2303,-186,315032.307465,8,7183499.86346,137608.213347,452640.520812,0.436806670574,0
37,1164.84765625,531.111243124,282079.152573,0.455949102249,2549,-166,319424.659001,11,11727838.3423,114148.289953,433572.948954,0.357355910813,0
38,1197.71484375,580.979063816,337536.672592,0.485072942735,2549,-294,340435.007234,9,11114506.715,206307.419407,546742.426641,0.606011176945,0
39,1178.078125,563.467357215,317495.462646,0.478293710118,2421,-294,346996.830935,12,8080869.62569,178314.178937,525311.009872,0.513878407639,0
40,1107.44140625,429.099270643,184126.184067,0.387469050933,2323,-58,204286.328668,9,4089599.10358,98242.7803679,302529.109036,0.480907268776,0
41,1109.12109375,483.43541631,233709.801743,0.435872529189,2607,-245,291270.317979,9,6386800.06491,112646.498062,403916.81604,0.386742112425,0
42,1160.9765625,581.139390885,337722.991638,0.500560829267,2607,-245,346983.064357,10,10087970.4306,251052.557182,598035.621538,0.72352971361,0
43,1200.94921875,561.995775187,315839.251328,0.467959649261,2696,-166,345109.787221,10,9890150.25628,188764.103357,533873.890578,0.546968270232,0
44,1230.515625,584.061386227,341127.702881,0.474647679688,2696,-156,349227.239301,10,11794850.6679,224683.284828,573910.524129,0.643372737126,0
45,1151.46484375,522.176341456,272668.131577,0.453488740269,2490,-156,271788.230012,10,5809429.47868,189927.037751,461715.267764,0.698805234292,0
46,1062.0859375,280.587665316,78729.4379272,0.264185463161,2088,9,120833.154798,6,1707635.62402,16968.2629697,137801.417768,0.140427211373,0
47,1031.25390625,177.583326569,31535.8378754,0.172201361365,2725,215,8592.82952533,20,148216.846918,14660.2147383,23253.0442637,1.70609863668,0
48,1027.4921875,161.874686105,26203.4140015,0.157543471448,2725,215,5642.44807909,23,97686.3901111,11662.322094,17304.7701731,2.06689045793,0
49,1087.44140625,291.058528271,84715.0668793,0.267654447033,2519,-9,100734.230608,8,1579701.39582,33597.1206031,134331.351211,0.333522382615,0
50,1133.34765625,517.994253929,268318.047104,0.457047977355,2598,-215,323505.027119,9,7500018.45015,116946.143852,440451.17097,0.361497145479,0
51,1193.11328125,646.573256057,418056.975449,0.541921095187,2598,-225,472802.063382,6,14050820.6906,249532.346308,722334.40969,0.527773386866,0
52,1225.87109375,638.244665402,407356.252914,0.520645823738,2607,-264,414484.981203,13,8694562.26033,310330.37011,724815.351313,0.748713184272,0
53,1187.27734375,626.86371908,392958.122299,0.527984234164,2666,-264,377139.37807,9,9786228.99261,253024.440668,630163.818739,0.670904327103,0
54,1150.04296875,513.725944264,263914.34581,0.44670152179,2666,-215,288171.410085,8,4792963.26207,127357.892379,415529.302464,0.441951865876,0
55,1141.08203125,473.182184776,223901.37999,0.41467849972,2637,-235,174512.214157,14,2323875.90445,172021.825257,346534.039414,0.98572942924,0
56,1167.06640625,562.164107598,316028.483871,0.481689906065,2637,-235,331494.611727,7,5656361.72716,191611.540931,523106.152658,0.578023093444,0
57,1192.046875,611.977128343,374516.005615,0.513383442529,2647,-186,432723.141848,8,9154102.57989,163828.758658,596551.900506,0.378599485016,0
58,1184.984375,649.289882347,421577.351318,0.547931176179,2647,-186,469662.969316,9,11169303.0868,256062.549689,725725.519005,0.545204894612,0
59,1157.3828125,562.357664229,316246.142517,0.485887347,2490,-98,376405.44635,9,10175296.0695,153594.533598,529999.979948,0.408056087093,0
60,1124.78515625,464.707776052,215953.317123,0.41315247936,2490,-98,267758.978805,9,5597971.34788,87910.6814353,355669.66024,0.32832019986,0
61,1082.640625,368.059262687,135467.62085,0.339964392789,2431,-9,150236.160123,7,3247867.34587,82061.4588403,232297.618963,0.546216428675,0
62,1150.58984375,413.746393175,171186.077866,0.359595033298,2460,-29,195399.424658,9,4408704.46816,64487.7404419,259887.1651,0.330030349653,0
63,1210.64453125,587.076272237,344658.549423,0.48492869466,2715,-225,401898.447513,9,9595342.7164,163755.990348,565654.437861,0.407456140629,0
64,1215.5859375,676.664262293,457874.523865,0.556656869267,2715,-274,587586.249699,10,22242967.3112,195393.946855,782980.196554,0.332536622419,0
65,1207.42578125,636.645458481,405317.439804,0.527275024575,2696,-274,404423.37808,10,13132205.8064,249977.731514,654401.109593,0.618109004233,0
66,1134.96875,478.596637275,229054.741211,0.421682656263,2696,-88,146793.272927,11,2827204.28552,187061.909076,333855.182002,1.27432208129,0
67,1100.859375,414.693886243,171971.019287,0.376700145051,2490,-117,190852.721757,7,3349780.48488,74659.4825981,265512.204355,0.391188985468,0
68,1158.8515625,579.943997698,336335.040466,0.500447181041,2558,-215,394060.223043,8,8810279.75197,137521.081629,531581.304672,0.348984935773,0
69,1208.8359375,632.299699971,399802.910583,0.52306494236,2764,-215,416430.772555,9,13094676.5061,225845.34326,642276.115815,0.542335865032,0
70,1195.78125,600.534097407,360641.202148,0.502210665544,2764,-186,372352.770851,10,11596820.8539,219553.22128,591905.992131,0.589637672838,0
71,1200.7578125,601.428342132,361716.05072,0.500873977976,2627,-88,393061.791566,9,12961287.0957,202370.272067,595432.063633,0.514856127991,0
72,1158.26953125,516.152776871,266413.689072,0.445624064991,2362,-78,328358.38784,9,8852348.6419,121409.742096,449768.129936,0.369747649497,0
73,1053.31640625,316.382379477,100097.810043,0.300367845407,2274,-78,107858.871591,8,2181453.22393,46393.4293045,154252.300896,0.430130861005,0
74,1022.82421875,151.240303019,22873.6292572,0.147865390989,1950,333,11429.9180003,13,177584.498029,17919.1936528,29349.1116531,1.56774472506,0
75,1023.46875,58.1224377795,3378.21777344,0.0567896555508,1254,725,1667.57857157,13,33688.5223089,2444.51012103,4112.08869259,1.46590401359,0
76,1025.42578125,131.139247764,17197.5023041,0.127887605482,2019,49,2098.9877486,23,126474.990245,17780.6964722,19879.6842208,8.4710815888,0
77,1023.07421875,123.960200106,15366.1312103,0.121164425644,2019,49,710.189681542,30,103899.280079,15979.7235716,16689.9132531,22.5006417115,0
78,1018.31640625,9.09914382428,82.794418335,0.00893547797957,1049,1000,21.2595095474,24,309.964590087,30.815470383,52.0749799303,1.44949112369,0
79,1018.08203125,9.15988139246,83.903427124,0.00899719385207,1039,990,18.8995938253,5,392.040073321,27.1441171289,46.0437109542,1.43622753906,0
80,1023.94921875,42.0759330261,1770.38414001,0.0410918161327,1215,705,758.785603864,15,8213.42399547,1388.02421488,2146.80981875,1.82927062377,0
81,1030.453125,83.3248405503,6943.02905273,0.0808623299098,2000,696,1065.85924929,27,22834.325621,3313.4362956,4379.29554489,3.10869966911,0
82,1021.5546875,73.5212350908,5405.37200928,0.0719699454081,2000,696,507.893130255,28,12727.6431972,1961.71765965,2469.6107899,3.86246149591,0
83,1014.79296875,13.3703302806,178.765731812,0.0131754266065,1058,980,96.513002611,0,5383.6396772,39.5959783417,136.108980953,0.410265739025,0
84,1020.0390625,14.3537355459,206.029724121,0.0140717508511,1058,980,98.2526252009,0,8054.31159031,65.7195314184,163.972156619,0.668883210846,0
85,1026.9296875,38.9132014059,1514.23724365,0.0378927611885,1254,715,543.294745161,15,9754.71658497,1087.59177525,1630.88652042,2.00184482722,0
86,1030.79296875,53.4009753592,2851.66416931,0.0518057233393,1313,715,1114.03240758,15,28409.7839675,1715.34050751,2829.37291509,1.53975817565,0
87,1031.9140625,62.75685064,3938.42230225,0.0608159660969,1313,617,795.404175754,12,23261.6851923,3803.66127742,4599.06545317,4.78204841433,0
88,1030.37890625,50.2998915138,2530.0790863,0.0488168878543,1245,617,215.942548404,24,17517.9603274,3189.50634086,3405.44888926,14.7701616213,0
89,1027.21875,9.3857750579,88.0927734375,0.00913707528985,1049,1000,20.5635229187,4,612.991543142,32.3446470982,52.908170017,1.57291370871,0
90,1027.21484375,9.68390731642,93.7780609131,0.00942734363249,1049,1000,19.2887534065,5,518.845283382,29.5083466629,48.7971000694,1.52982134413,0
91,1028.5078125,41.3696174924,1711.44525146,0.0402229491984,1372,676,127.359848997,30,4883.65298826,760.8568554,888.216704397,5.97407158846,0
92,1048.1953125,234.272312791,54883.5165405,0.223500630081,2166,0,65208.1433466,8,838897.559653,20339.1822967,85547.3256432,0.31191169159,0
93,1103.625,489.394260477,239506.742188,0.443442528465,2284,-186,333443.32616,8,6757431.14873,70513.3547039,403956.680864,0.211470283469,0
94,1118.75,525.910111438,276581.445312,0.470087250447,2362,-186,358530.922394,9,8197318.17555,113639.540935,472170.463329,0.31695882792,0
95,1095.6015625,439.935370606,193543.13031,0.401546863079,2372,-88,225342.365157,9,3309984.54566,98591.6001615,323933.965319,0.437519150438,0
