,0,1,2,3,4,5,6,7,8,9,10,11,12
0,993.9609375,15.8298582312,250.584411621,0.0159260365614,1029,950,22.2660023281,19,2434.42940174,96.7749295508,119.040931879,4.34630914544,0
1,990.33984375,16.7219253519,279.622787476,0.016885037452,1029,950,33.5633683448,19,5691.67865107,142.821140719,176.384509064,4.25526840012,0
2,989.10546875,17.7662944953,315.641220093,0.017961981868,1039,950,28.3543485057,19,4991.66644842,241.206104527,269.560453032,8.50684700015,0
3,989.03125,19.3729585618,375.311523438,0.0195878123788,1058,950,23.9312808449,19,5760.86895326,296.366978894,320.298259739,12.3840834435,0
4,987.23828125,18.2663095834,333.658065796,0.0185024324221,1058,950,21.1318641032,19,7624.42356291,226.170253183,247.302117286,10.7028065332,0
5,985.73828125,17.2515244847,297.615097046,0.0175011205437,1019,931,20.2187097365,19,2440.49927372,98.8998729098,119.118582646,4.89150268234,0
6,984.59765625,18.1303395792,328.709213257,0.0184139576853,1029,931,17.0802343334,20,1363.03490403,74.2503441259,91.3305784593,4.34715020161,0
7,984.703125,18.8805287329,356.474365234,0.0191738283891,1029,931,17.2555197239,19,1739.42661236,137.503732761,154.759252485,7.96868103435,0
8,985.328125,20.3577800603,414.439208984,0.020660914414,1039,931,23.4745444393,19,4918.3633617,203.629929052,227.104473491,8.67449971513,0
9,988.07421875,20.0506769917,402.029647827,0.0202926830913,1058,931,24.1919124325,19,2157.03871007,167.030123567,191.222036,6.90437864443,0
10,989.046875,18.1673468133,330.052490234,0.018368539725,1058,950,16.0255070902,22,1924.68710394,161.796784428,177.822291518,10.096203728,0
11,987.67578125,18.5259625513,343.211288452,0.0187571295186,1058,941,30.8290391345,20,4226.60081092,207.484716609,238.313755743,6.73017137197,0
12,986.8046875,17.3142185942,299.782165527,0.0175457401181,1058,941,25.5553986416,20,4680.43410499,166.462367838,192.017766479,6.51378482379,0
13,988.87890625,17.1251421178,293.270492554,0.0173177342641,1039,941,22.789380903,23,2817.05028145,192.636703912,215.426084815,8.4529151859,0
14,991.4765625,19.6728973002,387.022888184,0.0198420195134,1049,941,24.9802083503,23,5635.04032336,318.620020302,343.600228652,12.7548984313,0
15,991.88671875,21.0146632999,441.616073608,0.0211865557857,1078,941,30.9294808062,24,4769.86707388,393.658349694,424.5878305,12.7276093692,0
16,991.3515625,19.564832067,382.782653809,0.0197355134213,1078,950,27.9238233398,20,5571.35696783,344.117995051,372.041818391,12.3234555263,0
17,990.109375,15.6423575464,244.683349609,0.0157986157301,1039,950,18.411684739,20,3621.20696051,227.792828439,246.204513178,12.3721881874,0
18,990.38671875,15.0367667688,226.104354858,0.0151827225508,1029,950,23.8356930515,19,2041.32040933,147.927408144,171.763101195,6.20612993397,0
19,990.36328125,14.0539161085,197.512557983,0.0141906675808,1029,950,27.2691853872,19,3278.10230882,111.234540519,138.503725906,4.07912957206,0
20,990.99609375,17.1654399446,294.652328491,0.0173214002082,1049,950,37.9841439419,19,7126.1057176,288.110446573,326.094590515,7.58501881769,0
21,990.45703125,18.4961490231,342.107528687,0.0186743578364,1049,950,45.4631334895,21,4836.14150943,370.082982946,415.546116435,8.14028762517,0
22,990.16015625,16.1997339863,262.431381226,0.0163607209238,1039,950,21.747697953,20,5941.35719351,301.961523559,323.709221512,13.8847580195,0
23,991.4453125,18.7153048139,350.262634277,0.0188767898521,1049,941,40.0082778959,20,6841.0370916,387.4082963,427.416574196,9.68320349374,0
24,988.8671875,23.5887191967,556.42767334,0.023854284473,1058,931,40.8515760207,19,24101.5413196,665.001004328,705.852580349,16.2784663189,0
25,986.44921875,27.8616377617,776.270858765,0.0282443710554,1088,921,72.1873726594,18,16498.793398,973.248081157,1045.43545382,13.4822482839,0
26,987.2890625,28.1480883964,792.314880371,0.0285104833686,1088,921,61.3875456292,16,16984.1287174,920.386182538,981.773728167,14.9930441607,0
27,986.23046875,26.6211413242,708.685165405,0.0269928198,1068,921,36.9640841285,16,10897.5754256,885.935045856,922.899129985,23.9674556192,0
28,986.08203125,24.6917937203,609.684677124,0.0250403038873,1058,931,44.4437835691,17,11046.1031219,719.509476188,763.953259757,16.1892039428,0
29,980.33984375,50.1964668824,2519.68528748,0.051203128387,1176,774,1155.77861795,18,27519.6117925,2343.24726506,3499.02588302,2.02741877092,0
30,980.20703125,95.0244217652,9029.64073181,0.0969432158062,1264,686,8767.71493324,10,151172.185436,6105.74845048,14873.4633837,0.696389937056,0
31,993.76953125,132.190963346,17474.4507904,0.133019738671,1607,607,16165.3581005,6,528977.907176,11861.1854423,28026.5435428,0.733740964385,0
32,1009.796875,138.329026881,19134.9196777,0.136986982536,1607,607,16303.9550953,6,498621.767841,11347.8833408,27651.8384362,0.69602027695,0
33,1011.9921875,161.485365828,26077.5233765,0.159571751464,1588,578,17893.1422644,11,612519.480037,16310.9381922,34204.0804566,0.911574834153,0
34,1001.875,184.660118529,34099.359375,0.184314528787,1588,519,21370.6399201,11,676665.10319,25952.2705401,47322.9104602,1.21438902331,0
35,997.46875,163.40571811,26701.4287109,0.163820388468,1421,519,19796.6493935,11,524690.450348,19735.1608408,39531.8102343,0.996893991936,0
36,994.296875,135.174763002,18272.2165527,0.135950103436,1431,617,12695.7786449,7,460973.073331,11679.3333672,24375.1120121,0.919938327047,0
37,997.3515625,138.522228013,19188.4076538,0.138890069682,1431,509,17498.9534989,7,487080.168285,10503.1397842,28002.093283,0.600215309153,0
38,989.58984375,137.932982108,19025.5075531,0.139383991235,1294,509,18578.894453,7,322658.02128,11831.5465526,30410.4410057,0.636827265613,0
