,0,1,2,3,4,5,6,7,8,9,10,11,12
0,990.0078125,15.2022798936,231.109313965,0.0153557170981,1058,931,37.1261070341,17,1281.71720368,134.873651973,171.999759007,3.63285199413,0
1,988.7578125,16.1391633989,260.472595215,0.0163226658691,1058,931,29.1916262384,15,1496.97978103,168.940874897,198.132501135,5.7873060417,0
2,990.33984375,16.658030345,277.489974976,0.0168205191886,1058,941,31.6412992374,19,2690.35311986,180.64367322,212.284972457,5.70911048452,0
3,994.94140625,17.3518417041,301.086410522,0.0174400639023,1058,950,28.1053728688,15,2085.77099489,247.380009861,275.48538273,8.80187610446,0
4,997.08984375,19.552906353,382.316146851,0.0196099744427,1058,941,24.6874232125,15,3932.33989679,293.049180061,317.736603274,11.8703834555,0
5,993.3515625,18.7823012783,352.774841309,0.018908010001,1049,941,36.5694754846,15,2434.69440765,233.86163312,270.431108604,6.39499555356,0
6,986.7421875,15.2731617622,233.269470215,0.0154783711041,1039,950,44.8436859777,0,3159.91769284,141.636578974,186.480264952,3.15845086965,0
7,984.35546875,14.6400366536,214.330673218,0.0148727132813,1029,950,35.9704369653,16,1098.2547633,94.4798354062,130.450272371,2.62659682165,0
8,985.609375,13.4264398524,180.269287109,0.0136224757931,1029,950,17.5830920608,17,813.107626672,62.4919380189,80.0750300797,3.55409263644,0
9,985.8046875,11.5122615297,132.532165527,0.0116780348842,1019,950,19.7911229917,22,526.310378182,53.8946305415,73.6857535332,2.72317192734,0
10,985.84375,14.1525933467,200.295898438,0.0143558178938,1049,941,36.1940261358,24,830.214094278,100.988137909,137.182164045,2.79018801419,0
11,985.51171875,15.9229056761,253.538925171,0.016156992731,1049,941,22.3811981648,17,1578.17377435,187.12498533,209.506183495,8.36081178285,0
12,984.69921875,14.3918162297,207.12437439,0.0146154439403,1049,950,17.9719456787,18,2208.39162958,183.424744191,201.39668987,10.2061706323,0
13,985.01953125,13.4723244015,181.50352478,0.0136772155009,1039,950,42.6346672103,20,715.077527689,78.6480476339,121.282714844,1.84469711575,0
14,986.0859375,13.9502617268,194.609802246,0.014147105436,1039,950,37.8938269576,15,1443.75671451,103.104884485,140.998711443,2.72088867141,0
15,985.90234375,13.2465441534,175.470932007,0.0134359596945,1029,950,24.4809466201,23,1442.94832921,104.374042221,128.854988841,4.26348065052,0
16,986.203125,13.7374143395,188.716552734,0.0139295992795,1039,960,25.0965425001,24,1308.93486529,97.9057615517,123.002304052,3.90116533189,0
17,985.875,14.7465568015,217.4609375,0.0149578362384,1039,950,30.173936306,24,1188.01147935,98.9990861018,129.173022408,3.28094700995,0
18,984.95703125,14.9282826352,222.853622437,0.0151562780523,1039,950,34.1752176057,31,1668.37399398,134.807044102,168.982261708,3.94458480578,0
19,986.9296875,15.3822054223,236.612243652,0.0155859182443,1039,950,28.4662100768,31,2400.68352011,168.485893987,196.952104064,5.91880315407,0
20,987.953125,12.8712733533,165.669677734,0.0130282227239,1029,950,19.5862968508,19,1090.28888641,102.576170997,122.162467847,5.23713960725,0
21,986.77734375,11.8845863598,141.243392944,0.0120438378882,1029,941,28.8434741507,19,643.900175168,63.4187393112,92.2622134619,2.19872054871,0
22,989.09375,15.2995800085,234.077148438,0.0154682809476,1039,941,32.2364572247,19,1205.36833191,116.770532328,149.006989553,3.62231282162,0
23,991.39453125,14.8882756336,221.660751343,0.0150175083323,1039,950,28.5234052349,19,1217.50615054,105.648138015,134.17154325,3.70391042532,0
24,993.25390625,86.014817403,7398.54881287,0.0865990225276,1509,450,4756.82458087,14,71511.3487972,8231.10574008,12987.9303209,1.7303782387,0
25,1026.6484375,337.904042635,114179.142029,0.329133158238,4127,58,126109.685076,6,2137516.45145,26301.0383794,152410.723456,0.208556847664,0
26,1029.5625,499.520844629,249521.074219,0.485177776608,4127,-294,264718.84381,9,5622450.70836,49723.2501739,314442.093983,0.18783419215,0
27,1018.99609375,562.954049371,316917.261703,0.552459477347,3941,-294,326113.469706,6,11050013.3141,91838.8183463,417952.288052,0.281616145537,0
28,1003.79296875,567.833100298,322434.429794,0.56568746542,3715,-1147,283230.610246,6,8743770.92132,85812.0044007,369042.614646,0.302975742368,0
29,976.65625,501.372716236,251374.600586,0.513356379213,3715,-1147,255588.803764,6,5136779.43385,61730.9529434,317319.756708,0.24152448008,0
30,995.078125,462.119727272,213554.642334,0.464405472959,2882,-235,259812.606187,6,8864510.94053,52698.4214706,312511.027657,0.202832426971,0
31,992.47265625,435.71006078,189843.257065,0.439014675151,4362,49,210264.813408,6,7160968.17307,47912.4342632,258177.247671,0.227867104755,0
32,980.72265625,335.498703592,112559.380112,0.342093354786,4362,166,96797.5435851,6,2195971.13896,43194.2474513,139991.791036,0.446232888269,0
33,972.5859375,407.316398964,165906.648865,0.418797335288,3509,-607,131273.960978,9,2273187.93953,58241.9944233,189515.955402,0.443667533067,0
34,985.46484375,578.285138914,334413.701889,0.586814580532,4774,-715,272413.540203,10,5680732.48061,77402.5375383,349816.077741,0.284136161076,0
35,1006.26171875,579.071689299,335324.021347,0.575468268849,4774,-715,315608.66003,10,5702122.51514,31755.0991028,347363.759133,0.10061542386,0
36,1000.55859375,490.389565809,240481.926254,0.490115790192,4382,19,263691.460058,6,6193687.83208,25222.8804437,288914.340502,0.0956530046067,0
37,1041.6796875,511.839039237,261979.202087,0.491359335676,4745,-558,273096.698377,6,6671819.6527,33677.5870904,306774.285467,0.123317445031,0
38,1037.734375,529.608906181,280485.593506,0.510351125432,4745,-558,280018.833708,6,8451580.68431,59975.2454974,339994.079205,0.214182898712,0
39,979.234375,412.8138765,170415.296631,0.421567999489,3588,19,197982.586292,6,4119634.63873,50171.7093156,248154.295607,0.253414758617,0
40,994.35546875,377.381503817,142416.799423,0.379523737413,4000,19,157740.583463,7,4228227.24662,36335.2359653,194075.819428,0.230348051007,0
41,1007.11328125,419.014933518,175573.514511,0.41605541434,4000,9,209908.78468,6,5718096.48219,44857.5098135,254766.294494,0.21370001204,0
42,1001.26953125,462.106219198,213542.157822,0.461520304749,4137,-294,248700.220845,6,6134711.06765,50073.3483592,298773.569204,0.201340184537,0
43,1034.7734375,512.669053137,262829.558044,0.495440870975,4137,-294,285288.71372,6,8238383.19819,78361.7110546,363650.424775,0.274675117823,0
44,1034.171875,533.066015339,284159.376709,0.515452052241,3176,-392,347530.587366,6,12724908.3467,97149.2444821,444679.831848,0.279541565588,0
45,1001.79296875,502.742579925,252750.101669,0.501842791482,3254,-392,297875.067044,6,8477136.04694,60496.3771918,358371.444236,0.20309312153,0
46,987.57421875,392.38935836,153969.408554,0.397326449911,3254,9,165063.275215,6,3990355.68721,35271.2723768,200334.547592,0.213683342529,0
47,966.40234375,257.459884304,66285.5920258,0.266410658013,2460,107,70679.8340872,10,1165372.97002,27403.892111,98083.7261982,0.387718681926,0
48,954.81640625,479.111247402,229547.587387,0.501783635331,4754,-2098,160876.378881,10,3388039.0007,57889.1090743,218765.487955,0.359835977642,0
49,980.7421875,603.135903348,363772.917908,0.614979054675,4764,-2098,250275.434751,7,6639569.84796,79651.5819641,329927.016715,0.318255693146,0
50,1009.6484375,513.112173863,263284.102966,0.508208753468,4764,-676,268979.591941,6,8137823.81411,47033.258168,316012.850109,0.174858091756,0
51,1028.828125,533.869901775,285017.072021,0.518910679833,4705,-205,324672.553358,10,7478339.76127,57220.3994002,381892.952758,0.17624033448,0
52,1073.015625,619.009585502,383172.866943,0.5768877648,4705,-666,303767.408111,10,7314181.95197,78892.8548088,382660.26292,0.259714678738,0
53,1042.00390625,588.168818094,345942.558578,0.564459321665,4411,-666,290576.061323,10,6711102.55928,66213.6111368,356789.67246,0.227870151572,0
54,996.16796875,496.491423395,246503.733505,0.498401312801,3607,29,266191.920662,6,9952613.81569,55269.3483514,321461.269013,0.207629698956,0
55,979.33984375,378.124025999,142977.779037,0.386100931573,3607,29,143704.396278,6,2169228.70009,51225.9070286,194930.303306,0.356467222684,0
56,985.1796875,412.927977482,170509.514587,0.419139759702,4754,-549,149415.448783,6,2937277.40524,40071.159248,189486.608031,0.268186185394,0
57,998.94140625,487.34337276,237503.562973,0.487859818114,4754,-549,241698.528249,6,6730294.03493,48545.1600486,290243.688298,0.200850044062,0
58,1011.13671875,439.605203807,193252.735214,0.434763366472,2901,-78,240137.129413,6,7348054.68906,39548.4032471,279685.53266,0.164690913661,0
59,1014.9921875,469.229995846,220176.789001,0.462299120746,3352,-78,241418.763404,10,4997544.36796,46937.8662302,288356.629634,0.194425095914,0
60,994.6328125,545.511197626,297582.466736,0.548454857683,4431,-1166,241172.257939,6,5761275.23986,79190.9394258,320363.197365,0.328358411131,0
61,993.65234375,517.447340537,267751.750229,0.520752900943,4431,-1166,262286.494993,6,10069478.937,61959.2721526,324245.767146,0.236227458658,0
62,1004.73828125,450.419359566,202877.599472,0.448295210775,4764,-852,187404.439095,6,5227297.6438,47467.2607128,234871.699807,0.253287814003,0
63,1000.9765625,390.849584736,152763.397888,0.390468268068,4764,-852,107785.053833,9,2180051.72087,41785.6166369,149570.67047,0.387675425775,0
64,981.03125,284.212685477,80776.8505859,0.289708085728,2117,-127,71137.7834035,10,1414341.95846,40762.2937884,111900.077192,0.573004834255,0
65,992.66796875,461.770441385,213231.940536,0.465181164218,4666,-598,152654.593698,6,3708879.98239,60101.1953294,212755.789027,0.393707086525,0
66,1017.890625,568.052102507,322683.191162,0.558067918649,4666,-598,293813.892759,6,9998173.47098,66909.1568314,360723.04959,0.227726320914,0
67,1025.17578125,537.81080073,289240.457382,0.524603497826,4568,-127,315022.164791,6,11975958.8824,50890.9875035,365913.152295,0.161547323304,0
68,1032.296875,483.817483332,234079.357178,0.468680565687,4568,-127,222058.349918,6,7048441.85083,49730.2334572,271788.583375,0.223951197852,0
69,1009.99609375,467.831746415,218866.542953,0.463201540392,3509,-254,213825.005324,6,6776680.37861,58855.1007327,272680.106057,0.275248915082,0
70,982.12890625,479.980845753,230381.612289,0.488714712191,3509,-254,258110.542211,6,8950413.18338,50803.9048653,308914.447076,0.196830026508,0
71,972.390625,380.106774357,144481.159912,0.390899258574,2460,-117,190774.660224,9,5190686.28672,32796.2636827,223570.923907,0.171911005603,0
72,998.19140625,379.396661352,143941.826645,0.380084079042,4333,-49,127086.275044,6,2705912.60333,46695.063311,173781.338355,0.367428058576,0
73,1018.8828125,491.698739402,241767.65033,0.482586155512,4333,-49,219860.09516,6,6506655.98594,62757.9922456,282618.087406,0.285445124546,0
74,999.37890625,558.516681733,311940.883774,0.558863788539,4470,-637,267358.208981,6,8089054.19551,98453.679965,365811.888946,0.368246332664,0
75,1017.59375,567.800924311,322397.889648,0.557983895156,4666,-637,301780.427764,6,7111785.89304,82104.7759444,383885.203709,0.272067928834,0
76,1047.55078125,514.151840032,264352.114609,0.490813284888,4666,-19,262852.326537,6,9811300.64748,58584.5807974,321436.907335,0.222880206423,0
77,1034.13671875,509.823629946,259920.133652,0.492994418149,4166,-578,216158.018175,6,4461733.57084,57155.7063772,273313.724553,0.26441631386,0
78,985.37109375,476.893134264,227427.061508,0.483973131837,4166,-578,161993.645096,6,6072139.22625,71075.2695542,233068.91465,0.43875344315,0
79,952.2578125,345.172075432,119143.761658,0.362477546417,2803,78,117896.062965,6,2687010.8304,51621.8346471,169517.897612,0.43785885083,0
80,990.49609375,398.962414016,159171.007797,0.402790497139,4774,-1225,123750.262317,9,1932542.42733,31105.3279081,154855.590225,0.25135565231,0
81,1021.03125,554.366698606,307322.436523,0.542947827117,4774,-1225,229030.681274,6,7040466.59529,44949.1340494,273979.815323,0.196258133623,0
82,1001.2265625,582.46386308,339264.151794,0.581750309966,4480,-764,299162.035223,6,11528424.8878,66012.7358774,365174.771101,0.2206588006,0
83,1015.19140625,530.809426214,281758.646957,0.52286635106,4352,-764,291635.341731,6,10213818.5527,56573.6642916,348209.006022,0.193987683235,0
84,1039.45703125,473.10704031,223830.271591,0.455148241906,4352,-343,223788.224517,6,7274805.3658,43181.4938913,266969.718409,0.192956952871,0
85,1017.53125,432.775128125,187294.311523,0.425318758637,3784,0,192921.451759,7,3633509.41594,54317.2425246,247238.694283,0.281551077029,0
