,0,1,2,3,4,5,6,7,8,9,10,11,12
0,972.16796875,158.318875431,25064.8663177,0.162851359559,1696,460,29236.52815,5,437120.110068,9757.73083038,38994.2589803,0.333751353113,0
1,985.00390625,268.414143309,72046.1523285,0.272500587669,1921,303,94971.7678778,5,2313814.24343,28433.4610096,123405.228887,0.299388561937,0
2,1002.09765625,300.027827867,90016.6974945,0.299399790026,1921,294,123705.982832,6,2270421.32057,36337.9211587,160043.903991,0.29374425009,0
3,1062.8515625,408.898331072,167197.845154,0.384718191608,2323,294,209953.959501,6,4528069.4872,80212.2524551,290166.211956,0.382046867065,0
4,1091.76171875,475.550119208,226147.915878,0.435580503548,2323,333,258984.049666,10,6334835.56899,126744.572545,385728.622211,0.489391422787,0
5,1081.546875,464.476071763,215738.02124,0.429455331525,2303,166,249435.108789,10,6764610.64399,119325.378311,368760.4871,0.478382449408,0
6,1074.73828125,461.048005672,212565.263535,0.428986306449,2235,166,221607.459914,7,7202557.84989,126212.010068,347819.469982,0.569529609321,0
7,1045.0234375,414.229649561,171586.202576,0.396383118978,2460,254,167782.932678,10,4968508.17973,110923.892059,278706.824737,0.661115467996,0
8,994.55078125,280.080578109,78445.1302338,0.281615160723,2460,284,65682.1747028,6,1182607.97006,44284.4988404,109966.673543,0.674224004317,0
9,1024.26953125,332.039097862,110249.962509,0.324171604965,2274,303,103272.673382,9,1690529.22114,73287.1768647,176559.850247,0.709647329392,0
10,1072.23828125,453.876026166,206003.447128,0.423297725984,2617,205,222349.341604,10,7687808.21641,126146.485434,348495.827038,0.567334647919,0
11,1063.0625,463.687491576,215006.089844,0.43618083751,2617,88,232086.967449,10,6629979.55431,122105.882451,354192.8499,0.526121237193,0
12,1061.22265625,481.02602056,231386.032455,0.453275302526,2431,88,221553.387105,7,6452380.2515,132657.14,354210.527105,0.598759250463,0
13,1082.91015625,476.366516806,226925.058334,0.439894772486,2421,98,221701.432259,7,4755581.35743,132016.652177,353718.084435,0.595470452453,0
14,1062.86328125,439.543291982,193198.305527,0.413546407837,2470,98,203600.123683,10,5154196.82197,108009.143423,311609.267107,0.530496452897,0
15,998.10546875,309.334101794,95687.5865326,0.309921257301,2470,294,80624.1398989,6,2137186.11113,60731.8892205,141356.029119,0.753271778114,0
