,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1005.95703125,28.2756056069,799.509872437,0.0281081643932,1137,882,1147.84173588,4,10533.335387,196.654305662,1344.49604155,0.171325279012,0
1,1001.92578125,28.4667836755,810.357772827,0.0284120682472,1137,882,1091.29846382,8,11672.2452509,190.182210757,1281.48067458,0.174271491313,0
2,989.796875,15.0482865382,226.450927734,0.0152034088188,1029,950,148.623506169,0,6850.84430591,54.0870131358,202.710519305,0.363919641852,0
3,979.12890625,13.2108422112,174.526351929,0.0134924442807,1029,950,106.427399875,0,7180.6018124,32.2204698257,138.647869701,0.302746002097,0
4,979.44140625,11.3438999807,128.684066772,0.0115820098153,1009,950,63.1895309612,0,3819.62779847,18.7003651518,81.889896113,0.295940876081,0
5,981.203125,10.3854310327,107.857177734,0.0105843843829,1009,950,43.1705904095,3,1406.88893182,27.4065878238,70.5771782333,0.63484394269,0
6,975.78515625,10.856518706,117.863998413,0.0111259313963,1000,941,38.4130591482,0,916.677315483,46.6639042802,85.0769634284,1.21479271151,0
7,973.72265625,10.8928209934,118.653549194,0.0111867798531,1000,941,27.8614594558,16,553.678009718,46.5355131041,74.3969725599,1.67024678582,0
8,972.82421875,11.0716928336,122.582382202,0.0113809798525,1000,941,20.6809340176,30,593.488204358,35.33858642,56.0195204376,1.70875195433,0
9,983.1328125,36.8911767682,1360.95892334,0.0375241028466,1205,862,1093.41252151,0,21328.8363736,765.686759742,1859.09928125,0.700272536376,0
10,1010.1015625,68.9699708029,4756.85687256,0.0682802337542,1313,813,5012.66511473,9,86574.6037286,1950.66936576,6963.3344805,0.389148151954,0
11,1080.7578125,296.459518371,87888.2460327,0.274307078739,2284,166,123484.1176,10,2576646.51819,35887.3051836,159371.422783,0.290622841878,0
12,1155.2421875,367.146380593,134796.464783,0.317809014046,2284,166,180598.857259,6,5725291.91478,60492.0986839,241090.955943,0.334952831938,0
13,1194.87109375,416.027768877,173079.104477,0.348177950788,2401,186,230428.406083,7,5306187.26383,57534.3793937,287962.785477,0.249684404678,0
14,1207.89453125,482.327714353,232640.024033,0.399312772659,2431,186,287347.271661,7,11737123.5608,61331.2620991,348678.53376,0.213439514301,0
15,1205.29296875,493.186066511,243232.496201,0.409183558934,2568,225,284938.935891,7,12518943.1139,62774.3040512,347713.239942,0.220307919151,0
16,1193.125,497.709762625,247715.007812,0.417148046202,2568,225,313034.907097,7,6886887.71562,78873.7191884,391908.626286,0.251964612892,0
17,1146.38671875,447.653110656,200393.30748,0.390490489234,2480,78,250855.665636,7,5050398.64895,83092.0927687,333947.758404,0.331234666589,0
18,1153.96484375,434.437534544,188735.97142,0.376473804117,2921,78,222271.270617,7,5409749.17513,97108.1926975,319379.463315,0.436890437652,0
19,1213.8515625,510.24536974,260350.337341,0.420352360621,2921,127,373541.108721,10,7798304.88825,87331.0659531,460872.174674,0.233792382991,0
20,1234.90625,565.505435395,319796.397461,0.45793390016,2843,127,387104.321718,7,17303547.2431,82537.1442213,469641.46594,0.213216798652,0
21,1229.8671875,583.024594398,339917.677673,0.474054922616,3509,176,370042.732191,7,15625502.8096,93692.9281079,463735.660299,0.253194887934,0
22,1195.99609375,549.431897637,301875.410141,0.45939271918,3509,196,349617.713825,7,13091423.9938,82919.535132,432537.248957,0.237172007748,0
23,1126.45703125,462.635265386,214031.388779,0.410699434201,2686,-98,261184.09689,7,6185586.30402,93273.5891536,354457.686044,0.357118179338,0
24,1134.97265625,467.59930767,218649.112534,0.411991694333,2598,-98,252733.409646,10,4855518.48988,124492.338405,377225.748051,0.492583622322,0
25,1208.01953125,517.566960124,267875.558212,0.428442543134,2598,176,308536.782501,7,12542343.5118,98023.8599637,406560.642465,0.317705588193,0
