,0,1,2,3,4,5,6,7,8,9,10,11,12
0,1014.1484375,9.40253443538,88.4076538086,0.00927135918935,1039,990,15.6488447981,22,469.789659651,34.1018158318,49.7506606299,2.17919062217,0
1,1062.33203125,245.993066923,60512.588974,0.231559493347,2470,225,61448.1170972,11,799026.808416,37645.7750091,99093.8921063,0.612643263741,0
2,1225.796875,590.390599775,348561.060303,0.481638199457,4725,49,292100.155364,8,12687538.4085,202457.016076,494557.17144,0.693108210858,0
3,1261.26953125,759.450779147,576765.485947,0.602132026764,4725,-127,490657.445485,8,29723455.9613,271350.484422,762007.929908,0.55303447837,0
4,1212.40234375,719.261490715,517337.092026,0.593253134508,4656,-127,436922.124164,8,23419141.4497,264594.200703,701516.324867,0.605586639059,0
5,1181.80859375,597.619011491,357148.482895,0.505681727693,3588,-98,281014.991251,8,14263633.1452,203515.749381,484530.740632,0.724216699171,0
6,1130.515625,527.321015019,278067.452881,0.46644292512,3588,-29,226556.432212,9,7035266.16536,151910.432754,378466.864966,0.670519178248,0
7,1192.359375,641.152444265,411076.456787,0.537717451389,4656,-29,309438.810196,8,15163964.3808,250726.820682,560165.630878,0.810263006513,0
8,1247.34375,739.160502884,546358.249023,0.592587651066,4656,-176,380303.526131,8,20526807.4529,281584.176271,661887.702403,0.740419577845,0
9,1235.9296875,750.816599023,563725.565369,0.607491353769,4598,-176,434070.638595,8,23672024.7192,325692.275853,759762.914448,0.750320908382,0
10,1180.33203125,673.789414366,453992.174911,0.57084735187,4343,-205,270308.732474,8,11972599.8797,277163.220535,547471.953008,1.02535799712,0
11,1173.1953125,582.440602639,339237.055603,0.496456639772,3254,-205,214854.107,11,3831865.5571,214289.730029,429143.83703,0.997373208364,0
12,1216.94921875,693.60910264,481093.587265,0.569957309601,4696,-29,399078.021473,8,20510356.7907,253896.698905,652974.720379,0.636208172948,0
13,1264.7109375,790.237757462,624475.713318,0.624836659532,4696,-78,518155.745138,8,29026482.8663,333709.532583,851865.277721,0.644033257789,0
14,1248.15234375,728.47221619,530671.76976,0.583640466516,4607,-78,455543.856765,8,22196110.8776,318551.593839,774095.450604,0.699277553869,0
15,1157.3125,608.85653906,370706.285156,0.526095189553,2970,-176,355314.794535,8,16032615.8648,206653.252498,561968.047032,0.581606101621,0
16,1145.2578125,569.827698,324703.605408,0.497554080645,2931,-176,255935.717944,13,7472922.28826,247204.317223,503140.035166,0.965884399446,0
17,1203.86328125,665.048007592,442288.852402,0.552428185118,4274,0,362288.909646,8,17462760.8548,232387.442793,594676.35244,0.641442331261,0
18,1268.62890625,725.973575153,527037.631821,0.572250538811,4274,-127,446675.284849,8,25048335.3648,290024.229219,736699.514068,0.649295448074,0
19,1248.765625,747.4756004,558719.773193,0.598571569745,4735,-127,438435.700458,8,21825978.5694,265969.136208,704404.836667,0.606632023647,0
