,0,1,2,3,4,5,6,7
0,0.0280231214418,0.0741978448972,0.102220966339,2.64773662175,27.03125,-11.96875,8.14510733124,1011.96875
1,0.0372582230279,0.0720986000284,0.109356823056,1.93510570739,26.5625,-12.4375,8.24786904297,1012.4375
2,0.0477838105687,0.068208236653,0.115992047222,1.42743401669,24.515625,-14.484375,9.24153698577,1014.484375
3,0.0489055647622,0.0734294311253,0.122334995887,1.50145349476,22.078125,-16.921875,9.56115952614,1016.921875
4,0.0410254963499,0.082933609121,0.123959105471,2.02151385113,22.40625,-16.59375,9.3503321298,1016.59375
5,0.0516051833913,0.0771630618927,0.128768245284,1.49525797259,13.453125,-25.546875,9.97329197078,1015.546875
6,0.0445250929571,0.0873754740154,0.131900566973,1.96238723408,15.453125,-23.546875,10.1610925955,1013.546875
7,0.377112273957,0.134935483076,0.512047757033,0.357812493506,186.75,-146.25,55.9246144377,1028.25
8,0.486906386622,0.662469069686,1.14937545631,1.36056763248,282.09375,-266.90625,95.0724590033,1040.90625
9,2.38229233817,0.951064884824,3.33335722299,0.399222576334,1380.390625,-864.609375,394.799459266,1089.609375
10,2.79736095458,0.931561892607,3.72892284718,0.333014547544,1291.71875,-953.28125,463.082756803,1178.28125
11,4.01282972199,1.31267716493,5.32550688692,0.327120076323,1652.859375,-1180.140625,607.342362963,1278.140625
12,4.29018459551,4.91983845122,9.21002304672,1.1467661453,3431.796875,-1195.203125,729.810274568,1293.203125
13,4.47815399273,5.04597923431,9.52413322704,1.12679895388,3417.796875,-1258.203125,757.677004478,1307.203125
14,4.34778725854,3.16338503733,7.51117229587,0.727585056312,1991.203125,-1341.796875,754.934375867,1390.796875
15,4.6176434649,5.30862231495,9.92626577985,1.14963884832,3396.53125,-1171.46875,766.12250099,1259.46875
16,4.51711943908,4.91186932296,9.42898876204,1.08738973791,3479.6875,-1303.3125,769.701745707,1176.3125
17,4.61719782755,4.77681532521,9.39401315276,1.03457020982,3346.734375,-1378.265625,748.623637964,1251.265625
18,4.27943976526,4.87402568504,9.1534654503,1.13894013058,3413.234375,-1145.765625,762.367749641,1184.765625
19,4.31252300577,2.69401688939,7.00653989516,0.624696236004,1794.203125,-1156.796875,653.084321214,1195.796875
20,4.59615732765,2.91061230277,7.50676963042,0.633270816309,1656.046875,-1431.953125,678.092716505,1333.953125
21,4.26314932831,3.39074287994,7.65389220825,0.795361039179,1616.75,-1451.25,703.677127666,1353.25
22,3.68820626009,3.23102927304,6.91923553313,0.876043541272,1795.421875,-1066.578125,644.754817854,1154.578125
23,3.87895924293,2.39796008832,6.27691933124,0.618196773449,1593.109375,-1111.890625,628.557304398,1082.890625
24,4.41044786942,3.53490080875,7.94534867817,0.801483412435,2419.15625,-1197.84375,659.412172382,1168.84375
25,3.14559680029,3.45662583361,6.6022226339,1.09887759082,2525.765625,-906.234375,532.463840973,1062.234375
26,1.61764450066,1.51082132019,3.12846582086,0.933963747641,1184.140625,-530.859375,285.763607899,1069.859375
27,1.52220285034,1.49916736651,3.02137021685,0.984867007822,1155.96875,-500.03125,277.748310568,1098.03125
28,3.02551716837,1.11478858487,4.14030575325,0.368462157984,1532.875,-927.125,459.246342528,1074.125
29,3.7736598342,2.22436230904,5.99802214324,0.589444307853,1475.171875,-1024.828125,547.294926054,1171.828125
30,4.23646399542,2.44192143006,6.67838542548,0.576405566693,1672.765625,-1228.234375,608.566007672,1209.234375
