,0,1,2,3,4,5,6,7
0,0.0821456639694,0.080069471146,0.162215135115,0.974725472739,26.875,-22.125,13.4658131949,992.125
1,0.074540483816,0.107286130812,0.181826614628,1.43930016711,38.828125,-30.171875,13.8896934446,990.171875
2,0.0971002164546,0.127590222816,0.224690439271,1.31400554473,38.4375,-40.5625,16.3045957862,990.5625
3,0.100612322614,0.131543241422,0.232155564036,1.3074267446,67.578125,-40.421875,17.2407626422,990.421875
4,0.0849623562724,0.116284201228,0.2012465575,1.36865555912,69.3125,-28.6875,14.8512152281,988.6875
5,0.0648322688493,0.0870610350303,0.15189330388,1.34286577619,31.40625,-27.59375,11.6949758844,987.59375
6,0.106000095345,0.101854032618,0.207854127964,0.960886235868,30.34375,-57.65625,15.7591429316,988.65625
7,0.127562658324,0.106227189298,0.233789847622,0.832745183374,49.75,-58.25,18.2242969686,989.25
8,0.102784311672,0.106276683294,0.209060994967,1.03397767193,50.09375,-28.90625,16.0338691818,988.90625
9,0.108221771166,0.13007767451,0.238299445676,1.20195477406,50.859375,-47.140625,18.127040564,988.140625
10,0.101131781117,0.123137124826,0.224268905942,1.21759078566,50.21875,-47.78125,17.7724055332,988.78125
11,0.0815126701896,0.10763095237,0.18914362256,1.32041990675,29.78125,-39.21875,14.6473853789,989.21875
12,0.0919010810201,0.0983250260745,0.190226107095,1.06990064734,28.234375,-40.765625,15.3263887906,990.765625
13,0.0941079911007,0.0918269568276,0.185934947928,0.975761524113,26.40625,-32.59375,14.7391048214,992.59375
14,0.108911944531,0.10201759534,0.210929539871,0.936697951539,65.09375,-42.90625,17.0548002315,992.90625
15,0.114741630904,0.108813468482,0.223555099386,0.948334685715,62.125,-45.875,17.4852616509,995.875
16,0.0945383238562,0.0800123005871,0.174550624443,0.846347780704,41.625,-37.375,14.8413484899,997.375
17,0.112893572631,0.113914944605,0.226808517236,1.00904721101,59.53125,-28.46875,17.8491673038,998.46875
18,0.124546063911,0.123638937476,0.248185001387,0.992716538716,59.28125,-48.71875,20.4094561034,998.71875
19,0.127189258059,0.121935827005,0.249125085063,0.958695953306,53.078125,-54.921875,19.6288250154,995.921875
20,0.119053746072,0.121200815359,0.240254561432,1.01803445383,41.984375,-56.015625,19.4506524533,997.015625
21,0.0993978674553,0.1076170725,0.207014939955,1.08268995357,42.078125,-36.921875,17.2891807638,996.921875
22,0.131915099455,0.15136558806,0.283280687515,1.14744702225,53.75,-54.25,22.5388553392,995.25
23,0.146389186383,0.132417298319,0.278806484702,0.904556556333,54.90625,-53.09375,23.300830692,994.09375
24,0.100703538596,0.0978765514796,0.198580090076,0.971927628799,44.78125,-34.21875,16.2215797146,994.21875
25,0.089694440657,0.100050580723,0.18974502138,1.1154602224,27.046875,-31.953125,14.9535005178,991.953125
26,0.07117489286,0.11525287754,0.1864277704,1.61929119819,32.078125,-36.921875,14.2305840177,986.921875
27,0.0931090025653,0.105904308921,0.199013311486,1.13742287001,36.125,-32.875,15.2053650071,982.875
28,0.08915945676,0.115098243398,0.204257700158,1.29092580395,28.140625,-30.859375,14.8206646143,980.859375
29,0.0780547804122,0.0758279204134,0.153882700826,0.971470549439,26.859375,-32.140625,12.4560065675,982.140625
30,0.0775161082455,0.0691724585974,0.146688566843,0.892362376841,44.03125,-24.96875,12.4134110315,984.96875
31,0.0636265372574,0.107388379638,0.171014916895,1.68779229967,44.828125,-24.171875,13.5606907635,984.171875
32,0.0769017776866,0.120917697965,0.197819475651,1.57236544593,44.625,-24.375,15.3220633402,984.375
33,0.0935468516489,0.111694319403,0.205241171052,1.19399335664,42.15625,-26.84375,16.053833995,986.84375
34,0.0885804593754,0.10782466828,0.196405127656,1.21725117527,41.78125,-37.21875,15.100153921,987.21875
35,0.086674249145,0.113667560162,0.200341809307,1.31143403357,41.625,-37.375,14.9828026417,987.375
36,0.0631267961556,0.0986451260106,0.161771922166,1.56265060193,33.75,-25.25,12.6119982556,985.25
37,0.0351981375746,0.0817196581203,0.116917795695,2.32170403753,24.484375,-24.515625,9.46703522014,984.515625
38,0.0375660152454,0.0823614494214,0.119927464667,2.19244572211,23.40625,-15.59375,9.74634346499,985.59375
39,0.0514442557614,0.104851379656,0.156295635417,2.03815524404,22.5,-36.5,12.1578164158,986.5
40,0.0484719589285,0.10770020999,0.156172168919,2.22190751872,23.296875,-35.703125,12.4520074781,985.703125
41,0.0553554348939,0.0788102528326,0.134165687727,1.42371301,22.96875,-16.03125,10.8512222094,986.03125
42,0.0685537655724,0.0688214245264,0.137375190099,1.00390436545,22.328125,-16.671875,10.9502492659,986.671875
43,0.0655884652354,0.0815716971854,0.147160162421,1.24368967764,23.25,-25.75,11.5013586154,985.75
44,0.0890679325488,0.0993196799755,0.188387612524,1.11510031875,53.59375,-35.40625,15.3569189923,985.40625
45,0.0917702963527,0.123257797708,0.215028094061,1.34311212459,52.953125,-45.046875,16.4624854665,986.046875
46,0.0935415646229,0.1315176459,0.225059210523,1.40598082179,63.40625,-44.59375,17.0126044725,985.59375
47,0.0827106333995,0.125880408762,0.208591042161,1.52193742918,64.84375,-43.15625,16.4413909368,984.15625
48,0.0662251556566,0.0949871093509,0.161212265008,1.43430556575,45.140625,-23.859375,12.4434560959,983.859375
49,0.0840156257912,0.0906621903905,0.174677816182,1.0791110527,43.625,-25.375,14.3706515162,985.375
50,0.102478724564,0.112524222187,0.215002946751,1.09802520149,61.8125,-27.1875,18.1244611989,987.1875
51,0.0932440276592,0.122457759069,0.215701786728,1.31330404899,62.859375,-36.140625,17.8508291015,986.140625
52,0.0830776371299,0.1094152709,0.19249290803,1.31702434831,46.53125,-32.46875,14.7011572142,982.46875
53,0.0480469029778,0.0986568867634,0.146703789741,2.05334539063,17.65625,-22.34375,11.6916352978,982.34375
54,0.0626137770004,0.0837864405373,0.146400217538,1.33814704289,33.71875,-25.28125,10.8086608068,985.28125
55,0.0819575712719,0.0922237187304,0.174181290002,1.12526173359,33.328125,-25.671875,13.5716325099,985.671875
56,0.0631566992742,0.117363532637,0.180520231912,1.85829110745,33.9375,-35.0625,14.0788793499,985.0625
57,0.0407345218324,0.105787051238,0.14652157307,2.59698767726,22.765625,-36.234375,10.7916955739,986.234375
58,0.0744336704465,0.0836494122532,0.1580830827,1.12381146531,51.734375,-17.265625,13.5361116411,987.265625
59,0.0947899824753,0.104525517378,0.199315499853,1.10270636884,52.09375,-26.90625,16.0250962848,986.90625
60,0.0760006912101,0.103211198819,0.179211890029,1.35802973862,42.203125,-36.796875,12.9351503754,986.796875
61,0.0859238099929,0.0993097963396,0.185233606332,1.15578902225,42.0625,-36.9375,14.3754076029,986.9375
62,0.0950546061761,0.101308835316,0.196363441492,1.06579617118,43.78125,-35.21875,15.0327442085,985.21875
63,0.072841736761,0.0873687796895,0.16021051645,1.19943295663,25.765625,-23.234375,11.7616195041,983.234375
64,0.0557853431704,0.0776018820344,0.133387225205,1.39108012292,23.703125,-25.296875,9.95722050747,985.296875
65,0.0513581440142,0.0963623856162,0.14772052963,1.87628247605,31.09375,-17.90625,11.0703979575,987.90625
66,0.0815920239675,0.0961109943555,0.177703018323,1.17794595209,42.703125,-26.296875,14.4099354695,986.296875
67,0.101036894825,0.0796955061846,0.18073240101,0.7887762814,43.9375,-25.0625,14.7191149106,985.0625
68,0.0726572393772,0.0928051792633,0.16546241864,1.277301203,32.84375,-26.15625,13.229014927,986.15625
69,0.0770639808588,0.0940860173376,0.171149998196,1.2208818736,32.390625,-26.609375,13.3646188539,986.609375
70,0.105597047168,0.0962554237626,0.201852470931,0.911535183451,51.9375,-27.0625,16.4771385183,987.0625
71,0.104479121226,0.128302804164,0.23278192539,1.22802338552,55.046875,-33.953125,17.6098602418,983.953125
72,0.0632565767013,0.14027529073,0.203531867431,2.21756057702,34.703125,-34.296875,15.0433536897,984.296875
73,0.0672106194636,0.0925214618544,0.159732081318,1.37658992869,31.265625,-27.734375,12.6345782818,987.734375
74,0.0819244429537,0.0976631501201,0.179587593074,1.19211247094,33.015625,-25.984375,13.8941221694,985.984375
75,0.0701311491874,0.120202344053,0.19033349324,1.71396512742,35.203125,-23.796875,14.8662576069,983.796875
76,0.0728757315735,0.109795022719,0.182670754293,1.50660611356,36.5625,-22.4375,13.3133802526,982.4375
77,0.0704849411541,0.0869252947985,0.157410235953,1.23324632716,36.21875,-22.78125,12.0978675161,982.78125
78,0.101315328992,0.0958599099986,0.197175238991,0.946154061309,51.890625,-37.109375,16.8031964849,987.109375
79,0.113710367975,0.110834505213,0.224544873189,0.97470887824,49.609375,-39.390625,18.0819464414,989.390625
80,0.0882660494533,0.0886932739236,0.176959323377,1.00484019023,38.515625,-30.484375,14.0278653351,990.484375
81,0.0872360997584,0.0997894825163,0.187025582275,1.14390123805,37.578125,-31.421875,14.4479720544,991.421875
82,0.0851967042333,0.118669479147,0.203866183381,1.39288814298,41.3125,-37.6875,16.0203727719,987.6875
83,0.0642649435187,0.112081469177,0.176346412696,1.74405302549,31.015625,-37.984375,13.9019919745,987.984375
84,0.0659908326148,0.0656610486554,0.13165188127,0.995002579201,31.4375,-17.5625,10.8005714548,987.5625
85,0.0419249833987,0.0830282324113,0.12495321581,1.98039988762,24.171875,-24.828125,9.14220071888,984.828125
86,0.0436408647925,0.0815042775324,0.125145142325,1.86761371297,22.921875,-26.078125,9.08003422264,986.078125
87,0.038550984575,0.081013037261,0.119564021836,2.1014518346,14.53125,-25.46875,9.00168170052,985.46875
88,0.0559696228259,0.115268098747,0.171237721573,2.05947606804,42.65625,-26.34375,12.886789202,986.34375
89,0.0764025677809,0.117096307423,0.193498875204,1.53262266995,42.828125,-45.171875,15.0151534785,986.171875
90,0.0864762609192,0.10097944441,0.187455705329,1.16771288833,41.875,-46.125,14.0851206953,987.125
91,0.0864297427075,0.101788151008,0.188217893715,1.17769818374,37.5625,-31.4375,14.5858182407,991.4375
92,0.104459358013,0.119125826829,0.223585184841,1.14040358945,37.9375,-31.0625,17.2752306425,991.0625
93,0.0867011207182,0.120355997431,0.207057118149,1.38817118434,38.890625,-30.109375,16.2750933057,990.109375
94,0.0850480398131,0.115735749311,0.200783789124,1.36082794578,47.15625,-41.84375,15.8283949261,991.84375
95,0.0791300736787,0.119221412985,0.198351486664,1.50665110549,45.90625,-43.09375,14.8426315368,993.09375
96,0.0547512719086,0.111349117554,0.166100389462,2.03372659067,26.828125,-32.171875,12.3295309718,992.171875
97,0.066572213651,0.103603696309,0.17017590996,1.55626034688,46.796875,-32.203125,12.5861775466,992.203125
98,0.0655655045938,0.100866264959,0.166431769553,1.53840446412,48.5,-30.5,13.56235599,990.5
99,0.0639072805168,0.102010107303,0.165917387819,1.59622043807,30.515625,-28.484375,12.2856524393,988.484375
100,0.0698780789976,0.0941867098003,0.164064788798,1.34787205303,28.6875,-30.3125,12.7865591052,990.3125
101,0.0811718829401,0.106973670965,0.188145553906,1.3178660774,37.171875,-31.828125,14.3935257663,991.828125
102,1.09499084963,0.315058644675,1.4100494943,0.287727194051,508.96875,-550.03125,170.386047766,1000.03125
103,1.51914692197,0.708881384312,2.22802830629,0.466631221812,572.859375,-565.140625,207.683944612,1015.140625
104,2.33986226186,1.03670704387,3.37656930573,0.443063278028,688.0625,-968.9375,337.645564674,1036.9375
105,3.52779296175,3.55815189339,7.08594485514,1.00860564437,3078.125,-990.875,616.003284792,1048.875
106,3.39608514787,3.75629621267,7.15238136053,1.10606655873,3047.6875,-1021.3125,555.525873469,1079.3125
107,2.51954135583,0.650347973483,3.16988932932,0.258121571205,890.15625,-1059.84375,444.121296028,1010.84375
108,2.67033941982,2.04131739102,4.71165681084,0.764441170237,1521.46875,-1036.53125,471.432788448,987.53125
109,2.67806224217,1.98643745046,4.66449969262,0.741744317657,1480.46875,-970.53125,446.243661326,1028.53125
110,2.91142372337,4.53334867432,7.4447723977,1.55708996871,2926.53125,-1308.46875,590.506561372,1014.46875
111,3.21792825956,4.53894071544,7.756868975,1.41051644081,2867.15625,-1367.84375,593.22724932,1073.84375
